Reference Area,Time Period,Sex,Age group,Units of measurement,Observation Value
Turkey,2011,Female,Not applicable,Percent,10.76385
Turkey,2011,Male,Not applicable,Percent,9.2249
Turkey,2011,All genders,Not applicable,Percent,9.97535
Turkey,2010,All genders,Not applicable,Percent,4.99459
Turkey,2010,Male,Not applicable,Percent,5.39177
Turkey,2010,Female,Not applicable,Percent,4.57204
Turkey,2009,Female,Not applicable,Percent,0
Turkey,2009,All genders,Not applicable,Percent,0.78143
Turkey,2009,Male,Not applicable,Percent,1.51236
Turkey,2008,Male,Not applicable,Percent,9.31528
Turkey,2008,All genders,Not applicable,Percent,8.18693
Turkey,2008,Female,Not applicable,Percent,6.9729
Turkey,2007,Female,Not applicable,Percent,5.52654
Turkey,2007,All genders,Not applicable,Percent,5.76848
Turkey,2007,Male,Not applicable,Percent,5.99786
Turkey,2006,Male,Not applicable,Percent,2.95598
Turkey,2006,All genders,Not applicable,Percent,2.49789
Turkey,2006,Female,Not applicable,Percent,2.00922
Turkey,2005,Female,Not applicable,Percent,1.83217
Turkey,2005,All genders,Not applicable,Percent,2.15783
Turkey,2005,Male,Not applicable,Percent,2.46731
Turkey,2004,Male,Not applicable,Percent,3.08636
Turkey,2004,All genders,Not applicable,Percent,3.38708
Turkey,2004,Female,Not applicable,Percent,3.72532
Turkey,2003,All genders,Not applicable,Percent,5.11057
Turkey,1995,All genders,Not applicable,Percent,4.54089
Turkey,1995,Female,Not applicable,Percent,4.70662
Turkey,1995,Male,Not applicable,Percent,4.39385
Turkey,1993,All genders,Not applicable,Percent,5.07234
Turkey,1984,All genders,Not applicable,Percent,31.2846
Turkey,1984,Female,Not applicable,Percent,34.09276
Turkey,1984,Male,Not applicable,Percent,28.76818
Uganda,2010,Male,Not applicable,Percent,74.82883
Uganda,2010,Female,Not applicable,Percent,75.49402
Uganda,2010,All genders,Not applicable,Percent,75.1622
Uganda,2009,All genders,Not applicable,Percent,68.17586
Uganda,2009,Female,Not applicable,Percent,68.09976
Uganda,2009,Male,Not applicable,Percent,68.26507
Uganda,2008,Male,Not applicable,Percent,61.8562
Uganda,2008,Female,Not applicable,Percent,62.52646
Uganda,2008,All genders,Not applicable,Percent,62.19097
Uganda,2006,All genders,Not applicable,Percent,68.15018
Uganda,2006,Female,Not applicable,Percent,69.64624
Uganda,2006,Male,Not applicable,Percent,66.62882
Uganda,2004,Male,Not applicable,Percent,74.34641
Uganda,2004,Female,Not applicable,Percent,74.6356
Uganda,2004,All genders,Not applicable,Percent,74.51936
Uganda,2003,All genders,Not applicable,Percent,77.79605
Uganda,2003,Female,Not applicable,Percent,79.06542
Uganda,2003,Male,Not applicable,Percent,76.6499
Uganda,2002,Male,Not applicable,Percent,61.20707
Uganda,2002,Female,Not applicable,Percent,68.01228
Uganda,2002,All genders,Not applicable,Percent,64.66118
Uganda,2001,Female,Not applicable,Percent,60.28466
Uganda,2001,All genders,Not applicable,Percent,59.47021
Uganda,2001,Male,Not applicable,Percent,58.80068
Uganda,2000,Male,Not applicable,Percent,61.60024
Uganda,2000,All genders,Not applicable,Percent,61.78557
Uganda,2000,Female,Not applicable,Percent,62.10099
Uganda,1986,Female,Not applicable,Percent,73.97381
Uganda,1986,All genders,Not applicable,Percent,66.60086
Uganda,1986,Male,Not applicable,Percent,59.7977
Ukraine,2013,Male,Not applicable,Percent,2.05988
Ukraine,2013,Female,Not applicable,Percent,0.85397
Ukraine,2013,All genders,Not applicable,Percent,1.47046
Ukraine,2012,Female,Not applicable,Percent,0.76682
Ukraine,2012,Male,Not applicable,Percent,0.52908
Ukraine,2012,All genders,Not applicable,Percent,0.64571
Ukraine,2011,All genders,Not applicable,Percent,1.92618
Ukraine,2011,Male,Not applicable,Percent,2.38287
Ukraine,2011,Female,Not applicable,Percent,1.44701
Ukraine,2010,Female,Not applicable,Percent,1.37407
Ukraine,2010,Male,Not applicable,Percent,2.28683
Ukraine,2010,All genders,Not applicable,Percent,1.84179
Ukraine,2009,All genders,Not applicable,Percent,2.27084
Ukraine,2009,Male,Not applicable,Percent,2.64785
Ukraine,2009,Female,Not applicable,Percent,1.87304
Ukraine,2008,Female,Not applicable,Percent,2.07326
Ukraine,2008,Male,Not applicable,Percent,2.50359
Ukraine,2008,All genders,Not applicable,Percent,2.2945
Ukraine,2007,All genders,Not applicable,Percent,2.7204
Ukraine,2007,Male,Not applicable,Percent,3.783
Ukraine,2007,Female,Not applicable,Percent,1.58791
Ukraine,2006,Female,Not applicable,Percent,1.49869
Ukraine,2006,Male,Not applicable,Percent,2.69145
Ukraine,2006,All genders,Not applicable,Percent,2.11218
Ukraine,2005,All genders,Not applicable,Percent,2.44509
Ukraine,2005,Male,Not applicable,Percent,2.44868
Ukraine,2005,Female,Not applicable,Percent,2.44131
Ukraine,2001,Female,Not applicable,Percent,1.50573
Ukraine,2001,Male,Not applicable,Percent,1.30544
Ukraine,2001,All genders,Not applicable,Percent,1.40328
Ukraine,2000,All genders,Not applicable,Percent,3.06804
Ukraine,2000,Male,Not applicable,Percent,3.3865
Ukraine,2000,Female,Not applicable,Percent,2.73352
Ukraine,1999,Female,Not applicable,Percent,3.03124
Ukraine,1999,Male,Not applicable,Percent,3.62293
Ukraine,1999,All genders,Not applicable,Percent,3.33591
Ukraine,1998,All genders,Not applicable,Percent,2.75296
Ukraine,1998,Male,Not applicable,Percent,2.88174
Ukraine,1998,Female,Not applicable,Percent,2.61662
Ukraine,1994,Female,Not applicable,Percent,4.05405
Ukraine,1994,Male,Not applicable,Percent,6.37898
Ukraine,1994,All genders,Not applicable,Percent,5.24789
Ukraine,1993,All genders,Not applicable,Percent,2.90292
Ukraine,1992,All genders,Not applicable,Percent,5.35905
Ukraine,1985,All genders,Not applicable,Percent,14.92609
Ukraine,1984,All genders,Not applicable,Percent,13.53722
Ukraine,1983,All genders,Not applicable,Percent,12.07434
Ukraine,1982,All genders,Not applicable,Percent,10.90107
Ukraine,1980,All genders,Not applicable,Percent,10.06216
Ukraine,1979,All genders,Not applicable,Percent,9.38516
Ukraine,1978,All genders,Not applicable,Percent,6.16592
Ukraine,1977,All genders,Not applicable,Percent,1.23005
Ukraine,1976,All genders,Not applicable,Percent,0.20355
United Arab Emirates,2012,Male,Not applicable,Percent,9.1833
United Arab Emirates,2012,All genders,Not applicable,Percent,8.04099
United Arab Emirates,2012,Female,Not applicable,Percent,6.82519
United Arab Emirates,2010,Female,Not applicable,Percent,15.65776
United Arab Emirates,2010,All genders,Not applicable,Percent,15.55434
United Arab Emirates,2010,Male,Not applicable,Percent,15.45071
United Arab Emirates,2006,Male,Not applicable,Percent,3.35577
United Arab Emirates,2006,All genders,Not applicable,Percent,3.31828
United Arab Emirates,2006,Female,Not applicable,Percent,3.31779
United Arab Emirates,2005,Female,Not applicable,Percent,1.1459
United Arab Emirates,2005,All genders,Not applicable,Percent,2.06113
United Arab Emirates,2005,Male,Not applicable,Percent,2.93036
United Arab Emirates,2004,All genders,Not applicable,Percent,4.78025
United Arab Emirates,2004,Female,Not applicable,Percent,4.45713
United Arab Emirates,2004,Male,Not applicable,Percent,5.0897
United Arab Emirates,2003,Male,Not applicable,Percent,6.64695
United Arab Emirates,2003,Female,Not applicable,Percent,5.20381
United Arab Emirates,2003,All genders,Not applicable,Percent,5.94874
United Arab Emirates,2001,Female,Not applicable,Percent,5.41711
United Arab Emirates,2001,Male,Not applicable,Percent,6.37502
United Arab Emirates,2001,All genders,Not applicable,Percent,5.91523
United Arab Emirates,2000,All genders,Not applicable,Percent,6.0508
United Arab Emirates,2000,Male,Not applicable,Percent,6.3817
United Arab Emirates,2000,Female,Not applicable,Percent,5.68974
United Arab Emirates,1999,Female,Not applicable,Percent,10.96876
United Arab Emirates,1999,Male,Not applicable,Percent,10.1417
United Arab Emirates,1999,All genders,Not applicable,Percent,10.54064
United Arab Emirates,1998,All genders,Not applicable,Percent,3.70647
United Arab Emirates,1998,Male,Not applicable,Percent,3.68282
United Arab Emirates,1998,Female,Not applicable,Percent,3.72809
United Arab Emirates,1997,Female,Not applicable,Percent,15.55993
United Arab Emirates,1997,Male,Not applicable,Percent,18.21138
United Arab Emirates,1997,All genders,Not applicable,Percent,16.93519
United Arab Emirates,1996,All genders,Not applicable,Percent,20.21062
United Arab Emirates,1996,Male,Not applicable,Percent,19.33683
United Arab Emirates,1996,Female,Not applicable,Percent,21.12297
United Arab Emirates,1995,Female,Not applicable,Percent,22.73606
United Arab Emirates,1995,Male,Not applicable,Percent,24.11677
United Arab Emirates,1995,All genders,Not applicable,Percent,23.45575
United Arab Emirates,1994,All genders,Not applicable,Percent,22.3443
United Arab Emirates,1994,Male,Not applicable,Percent,23.07927
United Arab Emirates,1994,Female,Not applicable,Percent,21.56025
United Arab Emirates,1993,Female,Not applicable,Percent,25.45557
United Arab Emirates,1993,Male,Not applicable,Percent,26.54899
United Arab Emirates,1993,All genders,Not applicable,Percent,26.01656
United Arab Emirates,1992,All genders,Not applicable,Percent,27.99879
United Arab Emirates,1992,Male,Not applicable,Percent,29.26381
United Arab Emirates,1992,Female,Not applicable,Percent,26.63443
United Arab Emirates,1991,Female,Not applicable,Percent,28.11985
United Arab Emirates,1991,Male,Not applicable,Percent,31.11488
United Arab Emirates,1991,All genders,Not applicable,Percent,29.68201
United Arab Emirates,1990,All genders,Not applicable,Percent,36.78055
United Arab Emirates,1990,Male,Not applicable,Percent,37.44224
United Arab Emirates,1990,Female,Not applicable,Percent,36.07034
United Arab Emirates,1989,Female,Not applicable,Percent,40.9682
United Arab Emirates,1989,Male,Not applicable,Percent,42.56747
United Arab Emirates,1989,All genders,Not applicable,Percent,41.79415
United Arab Emirates,1988,All genders,Not applicable,Percent,46.80851
United Arab Emirates,1988,Male,Not applicable,Percent,48.17131
United Arab Emirates,1988,Female,Not applicable,Percent,45.34916
United Arab Emirates,1987,Female,Not applicable,Percent,44.63858
United Arab Emirates,1987,Male,Not applicable,Percent,48.41199
United Arab Emirates,1987,All genders,Not applicable,Percent,46.5892
United Arab Emirates,1986,All genders,Not applicable,Percent,48.83047
United Arab Emirates,1986,Male,Not applicable,Percent,50.28127
United Arab Emirates,1986,Female,Not applicable,Percent,47.25596
United Arab Emirates,1985,Female,Not applicable,Percent,50.78996
United Arab Emirates,1985,Male,Not applicable,Percent,50.94608
United Arab Emirates,1985,All genders,Not applicable,Percent,50.87146
United Arab Emirates,1984,All genders,Not applicable,Percent,48.33681
United Arab Emirates,1984,Male,Not applicable,Percent,48.75669
United Arab Emirates,1984,Female,Not applicable,Percent,47.88939
United Arab Emirates,1983,Female,Not applicable,Percent,44.61346
United Arab Emirates,1983,Male,Not applicable,Percent,44.00099
United Arab Emirates,1983,All genders,Not applicable,Percent,44.29473
United Arab Emirates,1982,All genders,Not applicable,Percent,47.49327
United Arab Emirates,1982,Female,Not applicable,Percent,49.4158
United Arab Emirates,1982,Male,Not applicable,Percent,45.69295
United Arab Emirates,1981,Male,Not applicable,Percent,34.11419
United Arab Emirates,1981,Female,Not applicable,Percent,36.74615
United Arab Emirates,1981,All genders,Not applicable,Percent,35.38822
United Arab Emirates,1980,All genders,Not applicable,Percent,39.53189
United Arab Emirates,1979,All genders,Not applicable,Percent,35.59951
United Arab Emirates,1978,All genders,Not applicable,Percent,43.87348
United Arab Emirates,1978,Female,Not applicable,Percent,48.78636
United Arab Emirates,1978,Male,Not applicable,Percent,39.24386
United Arab Emirates,1977,Male,Not applicable,Percent,44.96077
United Arab Emirates,1977,Female,Not applicable,Percent,52.58134
United Arab Emirates,1977,All genders,Not applicable,Percent,48.62749
United Arab Emirates,1976,All genders,Not applicable,Percent,56.31242
United Arab Emirates,1976,Female,Not applicable,Percent,62.00783
United Arab Emirates,1976,Male,Not applicable,Percent,50.89755
United Arab Emirates,1975,Male,Not applicable,Percent,66.51495
United Arab Emirates,1975,Female,Not applicable,Percent,66.45914
United Arab Emirates,1975,All genders,Not applicable,Percent,66.48955
United Republic of Tanzania,2012,All genders,Not applicable,Percent,33.3469
United Republic of Tanzania,2012,Male,Not applicable,Percent,37.91561
United Republic of Tanzania,2012,Female,Not applicable,Percent,28.63057
United Republic of Tanzania,2009,Female,Not applicable,Percent,13.31609
United Republic of Tanzania,2009,Male,Not applicable,Percent,23.57562
United Republic of Tanzania,2009,All genders,Not applicable,Percent,18.60708
United Republic of Tanzania,2008,All genders,Not applicable,Percent,26.08947
United Republic of Tanzania,2008,Male,Not applicable,Percent,28.8462
United Republic of Tanzania,2008,Female,Not applicable,Percent,23.18599
United Republic of Tanzania,2006,Female,Not applicable,Percent,15.40426
United Republic of Tanzania,2006,Male,Not applicable,Percent,19.53724
United Republic of Tanzania,2006,All genders,Not applicable,Percent,17.51704
United Republic of Tanzania,2005,All genders,Not applicable,Percent,20.80929
United Republic of Tanzania,2005,Male,Not applicable,Percent,22.4132
United Republic of Tanzania,2005,Female,Not applicable,Percent,19.07523
United Republic of Tanzania,2004,Female,Not applicable,Percent,19.00761
United Republic of Tanzania,2004,Male,Not applicable,Percent,18.51063
United Republic of Tanzania,2004,All genders,Not applicable,Percent,18.75504
United Republic of Tanzania,2003,All genders,Not applicable,Percent,19.96837
United Republic of Tanzania,2003,Male,Not applicable,Percent,21.11321
United Republic of Tanzania,2003,Female,Not applicable,Percent,18.72408
United Republic of Tanzania,2001,Female,Not applicable,Percent,7.63513
United Republic of Tanzania,2001,Male,Not applicable,Percent,7.95724
United Republic of Tanzania,2001,All genders,Not applicable,Percent,7.77889
United Republic of Tanzania,2000,All genders,Not applicable,Percent,26.08283
United Republic of Tanzania,2000,Male,Not applicable,Percent,28.62018
United Republic of Tanzania,2000,Female,Not applicable,Percent,23.45376
United Republic of Tanzania,1999,Female,Not applicable,Percent,30.00175
United Republic of Tanzania,1999,Male,Not applicable,Percent,30.66946
United Republic of Tanzania,1999,All genders,Not applicable,Percent,30.32484
United Republic of Tanzania,1998,All genders,Not applicable,Percent,26.69299
United Republic of Tanzania,1998,Male,Not applicable,Percent,29.48957
United Republic of Tanzania,1998,Female,Not applicable,Percent,23.79846
United Republic of Tanzania,1994,Female,Not applicable,Percent,38.15907
United Republic of Tanzania,1994,Male,Not applicable,Percent,38.73022
United Republic of Tanzania,1994,All genders,Not applicable,Percent,38.4494
United Republic of Tanzania,1993,All genders,Not applicable,Percent,37.09942
United Republic of Tanzania,1993,Male,Not applicable,Percent,37.72104
United Republic of Tanzania,1993,Female,Not applicable,Percent,36.44838
United Republic of Tanzania,1992,Male,Not applicable,Percent,43.14867
United Republic of Tanzania,1992,All genders,Not applicable,Percent,42.30552
United Republic of Tanzania,1992,Female,Not applicable,Percent,41.41382
United Republic of Tanzania,1989,Female,Not applicable,Percent,52.45498
United Republic of Tanzania,1989,All genders,Not applicable,Percent,52.99917
United Republic of Tanzania,1989,Male,Not applicable,Percent,53.51986
United Republic of Tanzania,1986,Male,Not applicable,Percent,24.38413
United Republic of Tanzania,1986,All genders,Not applicable,Percent,23.67761
United Republic of Tanzania,1986,Female,Not applicable,Percent,22.95166
United Republic of Tanzania,1976,Female,Not applicable,Percent,77.68842
United Republic of Tanzania,1976,All genders,Not applicable,Percent,71.60711
United Republic of Tanzania,1976,Male,Not applicable,Percent,66.31027
United Republic of Tanzania,1975,Male,Not applicable,Percent,66.94976
United Republic of Tanzania,1975,All genders,Not applicable,Percent,70.93595
United Republic of Tanzania,1975,Female,Not applicable,Percent,75.89429
Uruguay,2009,Female,Not applicable,Percent,3.98462
Uruguay,2009,All genders,Not applicable,Percent,5.25636
Uruguay,2009,Male,Not applicable,Percent,6.46768
